,sid,opt1_exp_rank,opt2_exp_rank,treatment,gender,grade,rxntime,choice_LR,option1,option2,opt1_imp_rank,opt2_imp_rank,chosen_opt,icr_half,icr_full,tv_half,tv_full,ice_half,ice_full,age_group,high_opt,low_opt,high_low_choice,max-amount-ind,min-amount-ind,max-prob-ind,max-prob-max-amount,min-prob-ind,min-prob-min-amount,all_risk,max_self_ind,max_self_max_other,max_self_min_other,min_self_ind,min_self_max_other,min_self_min_other,max_other_ind,max_other_max_self,min_other_ind,min_other_min_self,max_social_ind,max_social_max_self,max_social_max_other,min_social_ind,min_social_max_self,min_social_max_other,all_social,order
7894,88535,2,7,Goods,0,4,2.32084825,1,5,7,3,6,1,0.0,0,0.5,1,0.0,0,4&5,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
7895,88535,6,7,Goods,0,4,3.794573336,0,6,7,7,6,0,0.5,1,0.5,1,0.5,1,4&5,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,
7896,88535,1,5,Risk,0,4,1.962009138,1,1,5,1,5,1,0.0,0,0.0,0,0.0,0,4&5,1,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7897,88535,1,6,Risk,0,4,1.750506125,1,1,6,1,7,1,0.0,0,0.0,0,0.0,0,4&5,1,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7898,88535,1,7,Risk,0,4,1.746086754,1,1,7,1,6,1,0.0,0,0.0,0,0.0,0,4&5,1,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7899,88535,1,1,Risk,0,4,5.957389198,1,1,2,2,1,1,0.0,0,0.0,0,0.5,1,4&5,1,2,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7900,88535,1,1,Risk,0,4,11.91398239,1,2,3,2,3,1,0.0,0,0.0,0,0.5,1,4&5,2,3,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7901,88535,1,1,Risk,0,4,1.861042814,1,2,4,2,4,1,0.0,0,0.0,0,0.5,1,4&5,2,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7902,88535,1,5,Risk,0,4,2.972253007,1,2,5,2,5,1,0.0,0,0.0,0,0.0,0,4&5,2,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7903,88535,1,6,Risk,0,4,1.626682264,1,2,6,2,7,1,0.0,0,0.0,0,0.0,0,4&5,2,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7904,88535,1,7,Risk,0,4,1.745310686,1,2,7,2,6,1,0.0,0,0.0,0,0.0,0,4&5,2,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7905,88535,1,1,Risk,0,4,2.550906239,1,1,3,3,1,1,0.0,0,0.0,0,0.5,1,4&5,1,3,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7906,88535,1,5,Risk,0,4,3.403155896,1,3,5,3,5,1,0.0,0,0.0,0,0.0,0,4&5,3,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7907,88535,1,6,Risk,0,4,6.80457618,1,3,6,3,7,1,0.0,0,0.0,0,0.0,0,4&5,3,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7908,88535,1,7,Risk,0,4,1.789483311,1,3,7,3,6,1,0.0,0,0.0,0,0.0,0,4&5,3,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7909,88535,1,1,Risk,0,4,11.40825732,1,1,4,4,1,1,0.0,0,0.0,0,0.5,1,4&5,1,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7910,88535,1,1,Risk,0,4,3.370558763,1,3,4,4,3,1,0.0,0,0.0,0,0.5,1,4&5,3,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7911,88535,1,5,Risk,0,4,6.380860752,1,4,5,4,5,1,0.0,0,0.0,0,0.0,0,4&5,4,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7912,88535,1,6,Risk,0,4,4.964567542,1,4,6,4,7,1,0.0,0,0.0,0,0.0,0,4&5,4,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7913,88535,1,7,Risk,0,4,11.73354545,1,4,7,4,6,1,0.0,0,0.0,0,0.0,0,4&5,4,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7914,88535,5,6,Risk,0,4,1.849225157,1,5,6,5,7,1,0.0,0,0.0,0,0.0,0,4&5,5,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7915,88535,5,7,Risk,0,4,1.550028177,1,5,7,5,6,1,0.0,0,0.0,0,0.0,0,4&5,5,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7916,88535,6,7,Risk,0,4,5.229265966,2,6,7,7,6,2,0.0,0,0.0,0,1.0,1,4&5,6,7,2,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7917,88535,1,1,Social,0,4,3.345383849,2,1,2,2,1,2,0.0,0,0.0,0,0.5,1,4&5,1,2,2,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7918,88535,1,1,Social,0,4,1.897328833,1,1,3,2,3,1,0.0,0,0.0,0,0.5,1,4&5,1,3,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7919,88535,1,4,Social,0,4,2.550757521,1,1,4,2,4,1,0.0,0,0.0,0,0.0,0,4&5,1,4,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7920,88535,1,5,Social,0,4,14.11257486,1,1,5,2,5,1,0.0,0,0.0,0,0.0,0,4&5,1,5,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7921,88535,1,6,Social,0,4,4.743001856,1,1,6,2,7,1,0.0,0,0.0,0,0.0,0,4&5,1,6,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7922,88535,1,6,Social,0,4,12.13148938,1,1,7,2,6,1,0.0,0,0.0,0,0.0,0,4&5,1,7,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7923,88535,1,4,Social,0,4,1.639690804,1,2,4,1,4,1,0.0,0,0.0,0,0.0,0,4&5,2,4,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7924,88535,1,5,Social,0,4,3.447453306,1,2,5,1,5,1,0.0,0,0.0,0,0.0,0,4&5,2,5,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7925,88535,1,6,Social,0,4,6.348329716,1,2,6,1,7,1,0.0,0,0.0,0,0.0,0,4&5,2,6,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7926,88535,1,6,Social,0,4,1.59774097,1,2,7,1,6,1,0.0,0,0.0,0,0.0,0,4&5,2,7,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7927,88535,1,1,Social,0,4,6.351209486,1,2,3,3,1,1,0.0,0,0.0,0,0.5,1,4&5,2,3,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7928,88535,1,4,Social,0,4,18.82044569,1,3,4,3,4,1,0.0,0,0.0,0,0.0,0,4&5,3,4,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7929,88535,1,5,Social,0,4,5.297364503,1,3,5,3,5,1,0.0,0,0.0,0,0.0,0,4&5,3,5,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7930,88535,1,6,Social,0,4,1.649109032,1,3,6,3,7,1,0.0,0,0.0,0,0.0,0,4&5,3,6,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7931,88535,1,6,Social,0,4,4.443182653,1,3,7,3,6,1,0.0,0,0.0,0,0.0,0,4&5,3,7,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7932,88535,4,5,Social,0,4,1.755322647,1,4,5,4,5,1,0.0,0,0.0,0,0.0,0,4&5,4,5,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7933,88535,4,6,Social,0,4,2.403153047,1,4,6,4,7,1,0.0,0,0.0,0,0.0,0,4&5,4,6,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7934,88535,4,6,Social,0,4,2.797228606,1,4,7,4,6,1,0.0,0,0.0,0,0.0,0,4&5,4,7,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7935,88535,5,6,Social,0,4,1.769312952,1,5,6,5,7,1,0.0,0,0.0,0,0.0,0,4&5,5,6,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7936,88535,5,6,Social,0,4,4.677821836,1,5,7,5,6,1,0.0,0,0.0,0,0.0,0,4&5,5,7,1,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7937,88535,6,6,Social,0,4,15.75370441,2,6,7,7,6,2,0.0,0,0.0,0,0.5,1,4&5,6,7,2,,,,,,,,3.0,2.0,2.0,20.0,19.0,19.0,19.0,17.0,4.0,4.0,14.0,9.0,13.0,13.0,8.0,12.0,2.0,0.387096774194
7938,88536,3,5,Goods,0,4,1.850505413,1,1,2,3,6,1,0.0,0,0.0,0,0.0,0,4&5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
7939,88536,3,7,Goods,0,4,6.645411396,1,1,4,3,5,1,0.0,0,0.0,0,0.0,0,4&5,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
7940,88536,3,4,Goods,0,4,1.518711681,1,1,5,3,4,1,0.0,0,0.0,0,0.0,0,4&5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
7941,88536,3,6,Goods,0,4,2.013932194,1,1,6,3,7,1,0.0,0,0.0,0,0.0,0,4&5,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
7942,88536,5,7,Goods,0,4,1.654362963,2,2,4,6,5,2,0.0,0,0.0,0,1.0,1,4&5,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
7943,88536,5,6,Goods,0,4,3.419807407,1,2,6,6,7,1,0.0,0,0.0,0,0.0,0,4&5,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
7944,88536,1,3,Goods,0,4,1.596020513,2,1,3,1,3,2,0.0,0,0.0,0,0.0,0,4&5,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
7945,88536,1,5,Goods,0,4,1.599316239,2,2,3,1,6,2,0.0,0,0.0,0,0.0,0,4&5,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
7946,88536,1,7,Goods,0,4,1.580379487,1,3,4,1,5,1,0.0,0,0.0,0,0.0,0,4&5,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
7947,88536,1,4,Goods,0,4,1.653737322,1,3,5,1,4,1,0.0,0,0.0,0,0.0,0,4&5,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
7948,88536,1,6,Goods,0,4,1.751904843,1,3,6,1,7,1,0.0,0,0.0,0,0.0,0,4&5,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
7949,88536,1,2,Goods,0,4,1.638876353,1,3,7,1,2,1,0.0,0,0.0,0,0.0,0,4&5,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
7950,88536,4,5,Goods,0,4,2.304304843,2,2,5,4,6,2,0.0,0,0.0,0,0.0,0,4&5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
7951,88536,4,7,Goods,0,4,1.710446724,2,4,5,4,5,2,0.0,0,0.0,0,0.0,0,4&5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
7952,88536,4,6,Goods,0,4,3.415225641,1,5,6,4,7,1,0.0,0,0.0,0,0.0,0,4&5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
7953,88536,6,7,Goods,0,4,4.203048433,1,4,6,7,5,1,0.0,0,0.0,0,1.0,1,4&5,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
7954,88536,2,3,Goods,0,4,1.674689459,2,1,7,2,3,2,0.0,0,0.0,0,0.0,0,4&5,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
7955,88536,2,5,Goods,0,4,1.77654359,2,2,7,2,6,2,0.0,0,0.0,0,0.0,0,4&5,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
7956,88536,2,7,Goods,0,4,1.728033618,2,4,7,2,5,2,0.0,0,0.0,0,0.0,0,4&5,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
7957,88536,2,4,Goods,0,4,1.673263818,2,5,7,2,4,2,0.0,0,0.0,0,0.0,0,4&5,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
7958,88536,2,6,Goods,0,4,2.303603989,2,6,7,2,7,2,0.0,0,0.0,0,0.0,0,4&5,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
7959,88536,1,2,Risk,0,4,2.007476353,1,1,2,1,2,1,0.0,0,0.0,0,0.0,0,4&5,1,2,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7960,88536,1,3,Risk,0,4,4.209347578,1,1,3,1,3,1,0.0,0,0.0,0,0.0,0,4&5,1,3,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7961,88536,1,3,Risk,0,4,2.323282051,1,1,4,1,3,1,0.0,0,0.0,0,0.0,0,4&5,1,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7962,88536,1,5,Risk,0,4,11.6070963,1,1,5,1,5,1,0.0,0,0.0,0,0.0,0,4&5,1,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7963,88536,1,6,Risk,0,4,2.626216524,1,1,6,1,6,1,0.0,0,0.0,0,0.0,0,4&5,1,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7964,88536,1,7,Risk,0,4,1.679590883,1,1,7,1,6,1,0.0,0,0.0,0,0.0,0,4&5,1,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7965,88536,2,3,Risk,0,4,1.602535613,1,2,3,2,3,1,0.0,0,0.0,0,0.0,0,4&5,2,3,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7966,88536,2,3,Risk,0,4,1.518471225,1,2,4,2,3,1,0.0,0,0.0,0,0.0,0,4&5,2,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7967,88536,2,5,Risk,0,4,1.701269516,1,2,5,2,5,1,0.0,0,0.0,0,0.0,0,4&5,2,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7968,88536,2,6,Risk,0,4,6.904956125,1,2,6,2,6,1,0.0,0,0.0,0,0.0,0,4&5,2,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7969,88536,2,7,Risk,0,4,1.527500285,1,2,7,2,6,1,0.0,0,0.0,0,0.0,0,4&5,2,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7970,88536,3,3,Risk,0,4,1.659331624,1,3,4,3,3,1,0.5,1,1.0,1,0.5,1,4&5,3,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7971,88536,3,5,Risk,0,4,1.947479772,1,3,5,3,5,1,0.0,0,1.0,1,0.0,0,4&5,3,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7972,88536,3,6,Risk,0,4,1.67902963,1,3,6,3,6,1,0.0,0,1.0,1,0.0,0,4&5,3,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7973,88536,3,7,Risk,0,4,1.725248433,2,3,7,3,6,2,1.0,1,3.0,3,1.0,1,4&5,3,7,2,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7974,88536,3,5,Risk,0,4,1.959175499,1,4,5,3,5,1,0.0,0,0.0,0,0.0,0,4&5,4,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7975,88536,3,6,Risk,0,4,1.94517151,1,4,6,3,6,1,0.0,0,0.0,0,0.0,0,4&5,4,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7976,88536,3,7,Risk,0,4,2.13014416,1,4,7,3,6,1,0.0,0,1.0,1,0.0,0,4&5,4,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7977,88536,5,6,Risk,0,4,1.718698575,1,5,6,5,6,1,0.0,0,0.0,0,0.0,0,4&5,5,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7978,88536,5,7,Risk,0,4,1.61874416,1,5,7,5,6,1,0.0,0,1.0,1,0.0,0,4&5,5,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7979,88536,6,7,Risk,0,4,6.17617208,1,6,7,6,6,1,0.5,1,1.0,1,0.0,0,4&5,6,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7980,88536,1,2,Social,0,4,1.945038177,1,1,2,1,3,1,0.0,0,0.0,0,0.0,0,4&5,1,2,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7981,88536,1,2,Social,0,4,1.917918519,1,1,3,1,2,1,0.0,0,0.0,0,0.0,0,4&5,1,3,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7982,88536,1,4,Social,0,4,1.491272365,1,1,4,1,4,1,0.0,0,0.0,0,0.0,0,4&5,1,4,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7983,88536,1,5,Social,0,4,1.485659259,1,1,5,1,5,1,0.0,0,0.0,0,0.0,0,4&5,1,5,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7984,88536,1,6,Social,0,4,1.521264957,1,1,6,1,6,1,0.0,0,0.0,0,0.0,0,4&5,1,6,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7985,88536,1,6,Social,0,4,2.694659829,1,1,7,1,6,1,0.0,0,0.0,0,0.0,0,4&5,1,7,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7986,88536,2,2,Social,0,4,4.741789744,2,2,3,3,2,2,0.0,0,0.0,0,0.5,1,4&5,2,3,2,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7987,88536,2,4,Social,0,4,1.879523077,1,2,4,3,4,1,0.0,0,0.0,0,0.0,0,4&5,2,4,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7988,88536,2,5,Social,0,4,1.541062108,1,2,5,3,5,1,0.0,0,0.0,0,0.0,0,4&5,2,5,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7989,88536,2,6,Social,0,4,1.907341311,1,2,6,3,6,1,0.0,0,0.0,0,0.0,0,4&5,2,6,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7990,88536,2,6,Social,0,4,1.652671795,1,2,7,3,6,1,0.0,0,0.0,0,0.0,0,4&5,2,7,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7991,88536,2,4,Social,0,4,1.716488319,1,3,4,2,4,1,0.0,0,0.0,0,0.0,0,4&5,3,4,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7992,88536,2,5,Social,0,4,3.354606268,1,3,5,2,5,1,0.0,0,0.0,0,0.0,0,4&5,3,5,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7993,88536,2,6,Social,0,4,1.581389744,1,3,6,2,6,1,0.0,0,0.0,0,0.0,0,4&5,3,6,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7994,88536,2,6,Social,0,4,2.093776638,1,3,7,2,6,1,0.0,0,0.0,0,0.0,0,4&5,3,7,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7995,88536,4,5,Social,0,4,2.165720228,1,4,5,4,5,1,0.0,0,0.0,0,0.0,0,4&5,4,5,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7996,88536,4,6,Social,0,4,2.447769231,1,4,6,4,6,1,0.0,0,0.0,0,0.0,0,4&5,4,6,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7997,88536,4,6,Social,0,4,1.801281481,1,4,7,4,6,1,0.0,0,0.0,0,0.0,0,4&5,4,7,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7998,88536,5,6,Social,0,4,1.466541311,1,5,6,5,6,1,0.0,0,0.0,0,0.0,0,4&5,5,6,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
7999,88536,5,6,Social,0,4,1.955841595,1,5,7,5,6,1,0.0,0,0.0,0,0.0,0,4&5,5,7,1,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
8000,88536,6,6,Social,0,4,5.453479202,0,6,7,6,6,0,0.0,0,0.0,0,0.0,0,4&5,6,7,0,,,,,,,,1.0,1.0,2.0,20.0,20.0,21.0,20.0,18.0,4.0,4.0,14.0,8.0,14.0,14.0,8.0,14.0,1.0,0.193548387097
8001,88604,3,6,Goods,0,1,2.686275784,1,1,4,3,7,1,0.0,0,0.0,0,0.0,0,0&1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
8002,88604,3,5,Goods,0,1,3.694195442,0,1,5,3,2,0,0.5,1,0.5,1,0.5,1,0&1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
8003,88604,3,6,Goods,0,1,4.113704274,1,1,6,3,6,1,0.0,0,0.0,0,0.0,0,0&1,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
8004,88604,1,3,Goods,0,1,2.398445014,0,1,2,3,3,0,0.0,0,0.0,0,0.5,1,0&1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
8005,88604,1,1,Goods,0,1,2.075393162,2,2,3,3,1,2,0.0,0,0.0,0,0.5,1,0&1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
8006,88604,1,6,Goods,0,1,4.16019886,1,2,4,3,7,1,0.0,0,0.0,0,0.0,0,0&1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
8007,88604,1,5,Goods,0,1,1.98337151,0,2,5,3,2,0,0.5,1,0.5,1,0.5,1,0&1,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
8008,88604,1,6,Goods,0,1,2.616062678,1,2,6,3,6,1,0.0,0,0.0,0,0.0,0,0&1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
8009,88604,1,3,Goods,0,1,1.801225641,0,2,7,3,5,0,0.5,1,0.5,1,0.5,1,0&1,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,
8010,88604,1,3,Goods,0,1,1.71542906,2,1,3,1,3,2,0.0,0,0.0,0,0.0,0,0&1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
